business_id,name,address,city,state,postal_code,latitude,longitude
1075,"SANDWICH PLACE, THE",2029 MISSION ST ,San Francisco,CA,94110,37.764384,-122.419566
1081,ARINELL PIZZA,509 VALENCIA ST ,San Francisco,CA,94110,37.764744,-122.421803
1085,STARBUCKS COFFEE,333 MARKET ST ,San Francisco,CA,94105,37.792037,-122.397852
1090,TRICOLORE CAFFE' AND PIZZERIA,590 WASHINGTON ST ,San Francisco,CA,94111,37.795614,-122.403104
1102,HOANG DAT COFFEE SHOP,930 GEARY ST ,San Francisco,CA,94109,37.786068,-122.418644
1103,STARBUCKS COFFEE,4094 18TH ST ,San Francisco,CA,94114,37.760938,-122.434692
1111,SUBWAY 16604,753 POLK ST ,San Francisco,CA,94109,37.783713,-122.419357
1116,STARBUCKS COFFEE,1899 UNION ST ,San Francisco,CA,94123,37.797713,-122.430336
1122,STARBUCKS COFFEE,2132 CHESTNUT ST ,San Francisco,CA,94123,37.800547,-122.438494
1124,SQUAT & GOBBLE CAFE #3,3600 16TH ST ,San Francisco,CA,94114,37.764248,-122.433392
1125,"PEET'S COFFEE & TEA, INC",022 BATTERY ST,San Francisco,CA,94111,37.791554,-122.399565
1127,STARBUCKS COFFEE,555 CALIFORNIA ST ,San Francisco,CA,94104,37.792773,-122.403567
1135,GEARY DRIVE IN,2500 GEARY BLVD ,San Francisco,CA,94115,37.782778,-122.444744
1139,MINI CAFE,28 VAN NESS,San Francisco,CA,94102,37.775867,-122.419356
1144,STAR BAGELS,1475 POLK ST ,San Francisco,CA,94109,37.790324,-122.420664
1146,AUX DELICES VIETNAM,2327 POLK ST ,San Francisco,CA,94109,37.798274,-122.422264
1147,UA TWIN STONESTOWN,501 BUCKINGHAM WAY  ,San Francisco,CA,94132,37.730105,-122.478441
1151,POMELO ON CHURCH,1793 CHURCH ST,San Francisco,CA,94131,37.742325,-122.426476
1154,SUNFLOWER RESTAURANT,506 VALENCIA ST ,San Francisco,CA,94103,37.764678,-122.421905
1156,BOUDIN PETIT CAFE,"170 O'FARRELL ST, 1ST FLOOR",San Francisco,CA,94102,37.786548,-122.407313
1157,SUTTER CAFE,330 SUTTER ST ,San Francisco,CA,94108,37.789625,-122.405894
1159,ZONA ROSA,1797 HAIGHT ST ,San Francisco,CA,94117,37.769363,-122.451667
1186,TULLY'S  COFFEE,2455 FILLMORE ST ,San Francisco,CA,94115,37.792071,-122.434535
1188,OKINA SUSHI,776 ARGUELLO BLVD ,San Francisco,CA,94118,37.775723,-122.458445
1191,TEKKA JAPANESE RESTAURANT,0537 BALBOA ST ,San Francisco,CA,94118,37.77714,-122.464412
1193,PEET'S COFFEES & TEAS,3419 CALIFORNIA ST ,San Francisco,CA,94118,37.786754,-122.450476
1194,SWEET THINGS,3585 CALIFORNIA ST ,San Francisco,CA,94118,37.786453,-122.452807
1199,PANCHO'S,3440 GEARY BLVD ,San Francisco,CA,94118,37.781507,-122.456176
1203,TAWAN'S THAI FOOD,4403 GEARY BLVD ,San Francisco,CA,94118,37.780834,-122.46659
1204,ROYAL GROUND COFFEE,5301 GEARY BLVD ,San Francisco,CA,94121,37.780394,-122.47641
1207,TAQUERIA LA PAZ,305 TURK ST ,San Francisco,CA,94102,37.782732,-122.414139
1216,ZAOH RESTAURANT,1555 MISSION ST ,San Francisco,CA,94103,37.773467,-122.418093
1219,PAZZO,2 HENRY ADAMS ST ,San Francisco,CA,94103,37.769287,-122.403974
1231,YAMO RESTAURANT,3406 18TH ST ,San Francisco,CA,94110,37.761882,-122.419599
1232,SUNFLOWER CAFE,284 O'FARRELL ST ,San Francisco,CA,94102,37.786316,-122.409371
1241,BANWICH,1105 TARAVAL ST ,San Francisco,CA,94116,37.742895,-122.477898
1243,JAVA SUPREME,0703 GUERRERO ST,San Francisco,CA,94110,37.759934,-122.423553
1244,THANH THANH,2205 CLEMENT ST ,San Francisco,CA,94121,37.782053,-122.482799
1249,KABABAYAN FAST FOOD,2706 MISSION ST,San Francisco,CA,94110,37.753691,-122.418657
1259,KD'S GROG & GROCERY,2416 MARKET ST ,San Francisco,CA,94114,37.762602,-122.435384
1261,REVERIE COFFEE CAFE,848 COLE ST ,San Francisco,CA,94117,37.766097,-122.449997
1262,NORTH BEACH PIZZA,800 STANYAN ST ,San Francisco,CA,94117,37.767286,-122.453075
1263,LAVA JAVA,852 STANYAN ST ,San Francisco,CA,94117,37.766812,-122.452974
1265,STARBUCKS COFFEE,744 IRVING ST ,San Francisco,CA,94122,37.764088,-122.465981
1269,STARBUCKS COFFEE,201 SPEAR ST ,San Francisco,CA,94105,37.790944,-122.392051
1273,JAY'S CHEESESTEAK #2,553 DIVISADERO ST ,San Francisco,CA,94117,37.774734,-122.437775
1274,MORNING DUE,3698 17TH ST ,San Francisco,CA,94104,37.762939,-122.428473
1280,AMASIA HIDE'S SUSHI BAR,149 NOE ST ,San Francisco,CA,94114,37.766774,-122.433306
1282,MAXFIELDS,398 DOLORES ST ,San Francisco,CA,94110,37.763168,-122.426345
1289,ORPHAN ANDY'S,3991 A 17TH ST ,San Francisco,CA,94114,37.758132,-122.435614
1294,ANCHOR OYSTER BAR INC.,579 CASTRO ST ,San Francisco,CA,94114,37.759613,-122.434817
1296,TAQUERIA EL BUEN SABOR,699 VALENCIA ST ,San Francisco,CA,94112,37.761743,-122.421492
1300,WE BE SUSHI,1071 VALENCIA ST ,San Francisco,CA,94110,37.755824,-122.420986
1304,RAIN TREE CAFE,654 IRVING ST ,San Francisco,CA,94122,37.764128,-122.464961
1318,GORDO TAQUERIA #6,5450 GEARY BLVD ,San Francisco,CA,94121,37.780517,-122.477804
1322,"LA MEDITERRANEE I, INC.",2210 FILLMORE ST ,San Francisco,CA,94115,37.789961,-122.433962
1323,THE BLACK HORSE LONDON DELI,1514 UNION ST ,San Francisco,CA,94123,37.798528,-122.424394
1332,CHLOE'S,1399 CHURCH ST,San Francisco,CA,94114,37.748594,-122.427116
1337,SAN MIGUEL RESTAURANT #2,3263 MISSION ST ,San Francisco,CA,94110,37.744726,-122.420395
1339,HIGHER GROUNDS,691 CHENERY ST ,San Francisco,CA,94131,37.734483,-122.43368
1341,SPIKE'S COFFEES & TEAS,4117 19TH ST ,San Francisco,CA,94114,37.759253,-122.43503
1344,BEANERY,1307 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591
1345,CORDON BLEU,1574 CALIFORNIA ST ,San Francisco,CA,94109,37.790683,-122.420264
1347,CREPES ON COLE,100 CARL ST ,San Francisco,CA,94117,37.765778,-122.450184
1350,KING OF THAI NOODLE HOUSE,639 CLEMENT ST ,San Francisco,CA,94118,37.782833,-122.46615
1351,EXIT THEATRE,156 EDDY ST ,San Francisco,CA,94102,37.784288,-122.410224
1352,LA TORTILLA,0495B CASTRO ST,San Francisco,CA,94114,37.760954,-122.434935
1354,SUSHI TIME,2275 MARKET ST ,San Francisco,CA,94114,37.764697,-122.432322
1359,STARBUCKS COFFEE,1750 DIVISADERO ST ,San Francisco,CA,94115,37.785907,-122.439957
1362,RESTAURANTE FAMILIAR,4499 MISSION ST ,San Francisco,CA,94112,37.726402,-122.433476
1366,CAFE LA TAZA,2475A MISSION  ,San Francisco,CA,94110,37.757436,-122.41888
1368,STARBUCKS COFFEE,701 BATTERY ST ,San Francisco,CA,94111,37.797754,-122.400925
1381,PEBBLE'S CAFE,2852 DIAMOND ST ,San Francisco,CA,94131,37.73382,-122.434093
1389,GASPARE'S PIZZA HOUSE & REST.,5546 GEARY BLVD ,San Francisco,CA,94121,37.78047,-122.478832
1396,SAUCE SF,131 GOUGH ST ,San Francisco,CA,94102,37.774644,-122.422554
1398,YUMMA'S MED GRILL,721 IRVING ST,San Francisco,CA,94122,37.764053,-122.465539
1399,LA COPA LOCA,3150 22ND ST ,San Francisco,CA,94110,37.755538,-122.417982
1401,COFFEE CABIN,899 HYDE ST ,San Francisco,CA,94109,37.788943,-122.417005
1409,STARBUCKS COFFEE,123 MISSION ST ,San Francisco,CA,94105,37.792137,-122.394573
1413,STARBUCKS COFFEE,5455 GEARY BLVD ,San Francisco,CA,94121,37.780305,-122.477825
1426,SWEET DELIGHT BAKERY,4476A MISSION  ,San Francisco,CA,94112,37.726117,-122.433817
1427,MIFUNE DON,22 PEACE PLAZA  275,San Francisco,CA,94115,37.785018,-122.429587
1434,HOLEY BAGEL BAKERY,3872 24TH ST ,San Francisco,CA,94114,37.751628,-122.429122
1438,CABLE CAR COFFEE CO,1 HALLIDIE PLAZA  ,San Francisco,CA,94102,37.783658,-122.408568
1442,WATERFRONT BAKERY,2801 LEAVENWORTH ST ,San Francisco,CA,94133,37.807155,-122.419004
1444,STARBUCKS COFFEE,1560 VAN NESS AVE ,San Francisco,CA,94111,37.790086,-122.422167
1452,CAFE V,1525 FOLSOM ST ,San Francisco,CA,94103,37.771538,-122.414372
1454,KISS SEAFOOD,1708 LAGUNA ST ,San Francisco,CA,94115,37.786838,-122.428317
1458,BIO,75 O'FARRELL ST,San Francisco,CA,94108,37.786633,-122.405972
1465,BAZAAR CAFE,5927 CALIFORNIA ST ,San Francisco,CA,94121,37.784023,-122.481199
1466,WHOLE FOODS STEEP BREW,1765 CALIFORNIA ST ,San Francisco,CA,94109,37.790193,-122.423437
1469,HOLIDAY INN EXPRESS-MAIN KITCHEN,550 NORTH POINT ST ,San Francisco,CA,94133,37.806288,-122.416244
1482,A2 CAFE,450 IRWIN ST ,San Francisco,CA,94107,37.767224,-122.399039
1486,STARBUCKS COFFEE,675 PORTOLA DR ,San Francisco,CA,94127,37.744736,-122.452666
1487,PEET'S COFFEE & TEA,101 02ND ST 150,San Francisco,CA,94105,37.787834,-122.399522
1490,ZEKE'S DIAMOND BAR,600 03RD ST ,San Francisco,CA,94107,37.779957,-122.394169
1491,LIVERPOOL LIL'S,2942 LYON ST ,San Francisco,CA,94123,37.798147,-122.447236
1493,PEET'S COFFEE & TEA,1 FERRY BUILDING  C3,San Francisco,CA,94111,37.795184,-122.393819
1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,757 MARKET ST BASE.,San Francisco,CA,94103,37.786476,-122.404852
1505,STARBUCKS COFFEE,359 GRANT AVE,San Francisco,CA,94108,37.790376,-122.405544
1508,NONNA ROSE RESTAURANT,FOOT OF TAYLOR ST #7,San Francisco,CA,94133,37.795202,-122.413169
1509,CLUB WAZIEMA,543 DIVISADERO ST ,San Francisco,CA,94117,37.774674,-122.437764
1511,MAMA' ART CAFE,4754 MISSION STREET,San Francisco,CA,94112,37.721949,-122.436936
1515,AT&T - COGNAC BAR/ KITCHEN ROOM3232 [145080],24 WILLIE MAYS PLAZA 3.28.01  ,San Francisco,CA,94107,37.778382,-122.391151
1516,AT&T - FIELD CLUB KITCHEN [145082],24 WILLIE MAYS PLAZA 1.11.04  ,San Francisco,CA,94107,37.778382,-122.391151
1517,AT&T -IN-SEAT SERVICE KITCHEN/PRESS DINING [145081],24 WILLIE MAYS PLAZA 3.12.05  ,San Francisco,CA,94107,37.778382,-122.391151
1520,STARBUCKS COFFEE,199 FREMONT ST ,San Francisco,CA,94103,37.789314,-122.395192
1526,CHOUQUET'S,2500 WASHINGTON ST ,San Francisco,CA,94115,37.791607,-122.434563
1527,CITY'S CHOICE,301 05TH ST ,San Francisco,CA,94107,37.780263,-122.403323
1529,STARBUCKS COFFEE,490 BRANNAN ST ,San Francisco,CA,94107,37.778694,-122.396139
1532,NEIMAN MARCUS ON THE SQUARE,"150 STOCKTON ST, GROUND FLOOR",San Francisco,CA,94108,37.791586,-122.408452
1534,CAFE NIEBAUM COPPOLA,916 KEARNY ST ,San Francisco,CA,94133,37.796517,-122.405167
1542,I LUV TERIYAKI AND SUSHI,270 POTRERO AVE ,San Francisco,CA,94103,37.766293,-122.407671
1544,OMNI S.F. HOTEL - FOOD & BEVERAGE STOREROOM,"500 CALIFORNIA ST, BASEMENT",San Francisco,CA,94104,37.792888,-122.403135
1549,CAFE BELLINI,235 POWELL ST ,San Francisco,CA,94102,37.786974,-122.408174
1555,FINO,1 COSMO PL ,San Francisco,CA,94109,37.788094,-122.41176
1564,CORNELL HOTEL - JEANNE D'ARC,715 BUSH ST ,San Francisco,CA,94108,37.790103,-122.409117
1565,UNCLE VITO'S PIZZA,700 BUSH ST ,San Francisco,CA,94108,37.790219,-122.408849
1566,ASIA CHINESE FOOD #2,350 BAY ST ,San Francisco,CA,94133,37.805758,-122.412804
1567,TANPOPO,1740 BUCHANAN ST ,San Francisco,CA,94115,37.785961,-122.429776
1568,901 COLUMBUS CAFE,901 COLUMBUS AVE ,San Francisco,CA,94133,37.803056,-122.414186
1571,SF BAY CLUB - COURT CAFE,150 GREENWICH ST ,San Francisco,CA,94111,37.803208,-122.402534
1579,NICK'S LIGHTHOUSE, FOOT OF TAYLOR ST 5,San Francisco,CA,94133,37.802479,-122.411234
1582,CAFFE BIANCO,39 SUTTER ST ,San Francisco,CA,94104,37.790102,-122.401158
1583,SABELLA AND LATORRE,FOOT OF TAYLOR #3,San Francisco,CA,94133,37.802479,-122.411234
1584,ESPERPENTO RESTAURANT,3295 22ND ST ,San Francisco,CA,94110,37.755303,-122.420649
1594,YOUNG'S RESTAURANT,601 KEARNY ST,San Francisco,CA,94108,37.793702,-122.404653
1595,ZAZIE,941 COLE ST ,San Francisco,CA,94117,37.765343,-122.449914
1596,BURGERMEISTER,86 CARL ST ,San Francisco,CA,94117,37.765848,-122.449664
1598,CAFE BEAN,800 SUTTER ST ,San Francisco,CA,94109,37.788587,-122.413795
1604,TAO YIN RESTAURANT,3515 20TH ST ,San Francisco,CA,94110,37.758573,-122.419559
1607,LE ZINC,4063 24TH ST ,San Francisco,CA,94114,37.751323,-122.433249
1608,CLADDAGH COFFEE,951 GENEVA AVE ,San Francisco,CA,94112,37.715997,-122.440048
1609,TUNG SING RESTAURANT,4015 24TH ST ,San Francisco,CA,94114,37.751373,-122.432319
1613,BRICK HOUSE CAFE,426 BRANNAN ST ,San Francisco,CA,94107,37.779534,-122.395099
1614,STARBUCKS COFFEE,455 MARKET ST ,San Francisco,CA,94105,37.791227,-122.398872
1615,STARBUCKS COFFEE,27 DRUMM ST ,San Francisco,CA,94111,37.794184,-122.396524
1616,LAS ESTRELLAS STELLINE,330-332 GOUGH ST ,San Francisco,CA,94102,37.77639,-122.422802
1617,CLEMENT BBQ RESTAURANT,617 CLEMENT ST ,San Francisco,CA,94118,37.782843,-122.4659
1619,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS AVE ,San Francisco,CA,94110,37.76031,-122.417123
1623,BISTRO BURGER,333 BUSH ST ,San Francisco,CA,94104,37.790844,-122.403168
1626,LUPA TRATTORIA,4109 24TH ST ,San Francisco,CA,94114,37.751243,-122.434529
1631,CASA MEXICANA RESTAURANT,3917 24TH ST ,San Francisco,CA,94114,37.751513,-122.430179
1632,SWEET CHINITO,3100 MISSION ST ,San Francisco,CA,94110,37.748164,-122.418241
1635,KEZAR PUB,770 STANYAN ST ,San Francisco,CA,94117,37.767828,-122.453227
1636,AXUM,698 HAIGHT ST ,San Francisco,CA,94117,37.771738,-122.433583
1641,MARTHA & BROS. COFFEE CO,1551 CHURCH ST,San Francisco,CA,94131,37.745974,-122.426856
1649,COURTYARD BY MARRIOTT-RESTAURANT,299 02ND ST ,San Francisco,CA,94105,37.785614,-122.396693
1652,STARBUCKS COFFEE,201 03RD ST ,San Francisco,CA,94105,37.785037,-122.400432
1664,PANDA EXPRESS,865 MARKET ST C24,San Francisco,CA,94103,37.784317,-122.407563
1668,SILVER CREST DONUT SHOP,340 BAYSHORE BLVD ,San Francisco,CA,94124,37.742456,-122.405766
1671,JUST FOR YOU CAFE INC.,732 22ND ST ,San Francisco,CA,94107,37.757948,-122.388862
1672,WORKING GIRLS' CAFE III,100 SPEAR ST 140,San Francisco,CA,94105,37.792308,-122.393809
1673,RUBIN'S,101 SPEAR ST ,San Francisco,CA,94105,37.792577,-122.393992
1674, NORDSTROM CAFE BISTRO,865 MARKET ST ,San Francisco,CA,94103,37.784317,-122.407563
1677,PRIMO PATIO CAFE,214 TOWNSEND ST ,San Francisco,CA,94107,37.778593,-122.393149
1685,"NEW LUN TING CAFE, INC",670 JACKSON ST ,San Francisco,CA,94133,37.796098,-122.406275
1687,SAI'S VIETNAMESE RESTAURANT,505 WASHINGTON ST ,San Francisco,CA,94111,37.795659,-122.40172
1692,PLOUF,40 BELDEN PL ,San Francisco,CA,94104,37.791318,-122.403757
1699,TWI LIGHT CAFE,2600 MCALLISTER ST ,San Francisco,CA,94118,37.775698,-122.455034
1700,RAINTREE CAFE,118 WEST PORTAL AVE ,San Francisco,CA,94127,37.739413,-122.46744
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL AVE ,San Francisco,CA,94127,37.74033,-122.466412
1703,LANNA RESTAURANT,1245 NORIEGA ST ,San Francisco,CA,94122,37.754153,-122.477279
1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,225 STOCKTON ST,San Francisco,CA,94108,37.787936,-122.406712
1712,SEA BREEZE CAFE,3940 JUDAH ST ,San Francisco,CA,94122,37.760508,-122.504572
1724,CAFE MUMS,1800 SUTTER ST ,San Francisco,CA,94115,37.786498,-122.430283
1726,KFC/TACO BELL,4285 MISSION ST ,San Francisco,CA,94112,37.728979,-122.431008
1727,SUN RISE RESTAURANT,3126 24TH ST ,San Francisco,CA,94110,37.752508,-122.414681
1734,SAI JAI THAI,771 O'FARRELL ST ,San Francisco,CA,94109,37.785182,-122.417409
1741,OSHA THAI NOODLE CAFE,696 GEARY ST ,San Francisco,CA,94102,37.786598,-122.414583
1742,MCALLISTER GROCERY & DELI,136 MCALLISTER ST,San Francisco,CA,94102,37.780916,-122.414312
1747,NARA SUSHI,1515 POLK ST ,San Francisco,CA,94109,37.790716,-122.420779
1750,LAFAYETTE COFFEE SHOP,250 HYDE ST,San Francisco,CA,94102,37.783059,-122.415723
1753,RED BALLOON,2763 MISSION ST,San Francisco,CA,94110,37.752923,-122.418505
1754,FISHERMAN'S PIZZERIA INC [#50],2800 LEAVENWORTH ST,San Francisco,CA,94133,37.807167,-122.418936
1757,DAR BAR PAKISTANI/INDIAN CUSINE,1412 POLK ST ,San Francisco,CA,94109,37.789784,-122.420455
1764,FLORIO,1915 FILLMORE ST ,San Francisco,CA,94115,37.787553,-122.433574
1765,MCDONALDS,5411 03RD ST ,San Francisco,CA,94124,37.728048,-122.39298
1768,SUBWAY SANDWICHES,1199 SUTTER ST ,San Francisco,CA,94109,37.787783,-122.419737
1775,SAPPORO-YA,1581 WEBSTER ST ,San Francisco,CA,94115,37.785227,-122.431472
1777,PETE'S DELI & CAFE,1661 DIVISADERO ST,San Francisco,CA,94115,37.785124,-122.439874
1778,PIZZA INFERNO,1800 FILLMORE ST ,San Francisco,CA,94115,37.786498,-122.430283
1784,CAPANNINA,1809 UNION ST ,San Francisco,CA,94123,37.797855,-122.429064
1788,EXECUTIVE CAFE,150 EXECUTIVE PARK BLVD 2000,San Francisco,CA,94134,37.711323,-122.393371
1791,GARDEN HOUSE CAFE,3117 CLEMENT ST ,San Francisco,CA,94121,37.781597,-122.492544
1792,ATLAS CAFE,3049 20TH ST ,San Francisco,CA,94110,37.759073,-122.411418
1796,PHILIPPINE DELICACIES,5609 MISSION ST ,San Francisco,CA,94112,37.711286,-122.446607
1797,TIO CHILOS GRILL,2872 24TH ST ,San Francisco,CA,94110,37.752807,-122.409752
1798,CHEVRON #1512,1000 HARRISON ST ,San Francisco,CA,94103,37.777113,-122.404379
1800,BRAVO PIZZA,5145 MISSION ST ,San Francisco,CA,94112,37.716583,-122.440834
1810,TAL-Y-TARA TEA & POLO SHOPPE,6439 CALIFORNIA ST ,San Francisco,CA,94121,37.783773,-122.486779
1811,MOONLIGHT CAFE,634 CORTLAND AVE ,San Francisco,CA,94110,37.738923,-122.415293
1813,CESARIO,601 SUTTER ST ,San Francisco,CA,94102,37.788943,-122.410517
1814,MARRIOTT - 4TH ST BAR & DELI,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752
1815,SF MARRIOTT BANQUET KITCHEN,55 04TH ST ,San Francisco,CA,94103,37.784964,-122.404752
1823,DAVE'S,29 03RD ST ,San Francisco,CA,94103,37.78713,-122.402994
1829,NOB HILL CAFE,1152 TAYLOR ST ,San Francisco,CA,94108,37.793238,-122.412746
1830,SUSHI ON NORTH BEACH,745 COLUMBUS AVE ,San Francisco,CA,94133,37.801616,-122.412137
1831,B44,44 BELDEN PL ,San Francisco,CA,94104,37.791278,-122.403748
1832,MURPHY'S,217 KEARNY ST,San Francisco,CA,94108,37.790125,-122.403924
1833,ROGUE ALES PUBLIC HOUSE,673 UNION ST ,San Francisco,CA,94133,37.800254,-122.410447
1836,THE OLD SHIP SALOON,298 PACIFIC AVE ,San Francisco,CA,94111,37.797728,-122.400693
1837,CAFE BASTILLE,22 BELDEN PL ,San Francisco,CA,94104,37.791139,-122.403716
1843,MA'S DIM SUM & CAFE,1315 POWELL ST ,San Francisco,CA,94133,37.796683,-122.410134
1844,BASQUE HOTEL,15 ROMOLO PL ,San Francisco,CA,94133,37.798244,-122.406324
1850,BATTERY STREET COFFEE ROASTERY,950 BATTERY ST ,San Francisco,CA,94111,37.800178,-122.401317
1852,PAT'S CAFE,2330 TAYLOR ST ,San Francisco,CA,94133,37.803947,-122.414927
1854,CAFE VENUE,218 MONTGOMERY ST ,San Francisco,CA,94104,37.791148,-122.402262
1856,DILLER'S DELICATESSEN,348 PINE ST ,San Francisco,CA,94104,37.792059,-122.40178
1865,LATTE EXPRESS #3,448 BEACH ST ,San Francisco,CA,94133,37.807244,-122.416434
1866,STARBUCKS COFFEE,343 SANSOME ST ,San Francisco,CA,94104,37.793693,-122.401194
1867,ESCAPE FROM NEW YORK PIZZA,333 BUSH ST #103,San Francisco,CA,94104,37.790844,-122.403168
1870,CAFE TIRAMISU,28 BELDEN PL ,San Francisco,CA,94104,37.791198,-122.403737
1880,PASQUALES,2640 SLOAT BLVD ,San Francisco,CA,94117,37.735568,-122.5027
1882,SORABOL-STONESTOWN GALLERIA,3251 20TH AVE ,San Francisco,CA,94132,37.728497,-122.475639
1894,MAI'S VIETNAMESE RESTAURANT,316 CLEMENT ST ,San Francisco,CA,94118,37.783048,-122.462641
1896,SIMPLE PLEASURES CAFE,3434 BALBOA ST ,San Francisco,CA,94121,37.775818,-122.495802
1900,CLEMENT STREET BAR & GRILL,708 CLEMENT ST ,San Francisco,CA,94118,37.782858,-122.466812
1903,GEARY STREET BELLA PIZZA,4124 GEARY BLVD ,San Francisco,CA,94118,37.781148,-122.463672
1912,CAFE BAKERY,1345 NORIEGA ST ,San Francisco,CA,94122,37.754114,-122.47833
1921,TARAVAL OKAZU YA,1735 TARAVAL ST ,San Francisco,CA,94116,37.742603,-122.484646
1922,ALLSTAR DONUTS,901 CLEMENT ST ,San Francisco,CA,94118,37.782694,-122.468969
1926,LINCOLN PARK BAR AND GRILL,300 34TH AVE ,San Francisco,CA,94121,37.782971,-122.496324
1927,STARBUCKS COFFEE,1799 FULTON ST ,San Francisco,CA,94117,37.775793,-122.446227
1930,SUNRISE DELI,2115 IRVING ST ,San Francisco,CA,94122,37.763383,-122.48075
1931,YUMMY YUMMY VIETNAMESE RESTAURANT,1015 IRVING ST ,San Francisco,CA,94122,37.763913,-122.468809
1932,FIVE HAPPINESS,4142 GEARY BLVD ,San Francisco,CA,94118,37.781138,-122.463931
1936,JITRA THAI CUISINE,2545 OCEAN AVE ,San Francisco,CA,94132,37.731515,-122.472953
1939,STARBUCKS COFFEE,74 NEW MONTGOMERY ST ,San Francisco,CA,94105,37.787838,-122.400998
1942,S.F. PIZZA,1270 MISSION ST.,San Francisco,CA,94103,37.776604,-122.414319
1949,PLUTO'S,627 IRVING ST ,San Francisco,CA,94122,37.764083,-122.46471
1950,BULLSHEAD RESTAURANT,840 ULLOA ST ,San Francisco,CA,94127,37.740785,-122.465507
1952,HAN BAT KOREAN RESTAURANT,2001 TARAVAL ST ,San Francisco,CA,94116,37.742477,-122.487507
1954,T C PASTRY,2222 IRVING ST ,San Francisco,CA,94122,37.763388,-122.481892
1959,EBISU RESTAURANT,1283 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591
1960,PARADISE PIZZA,393 WEST PORTAL AVE ,San Francisco,CA,94127,37.73671,-122.470437
1963,SPIAZZO,033 WEST PORTAL AVE ,San Francisco,CA,94127,37.740456,-122.466108
1968,AL-MASRI EGYPTIAN RESTAURANT,4031 BALBOA ST ,San Francisco,CA,94121,37.775454,-122.502148
1970,MICADO  RESTAURANT,2126 IRVING ST ,San Francisco,CA,94122,37.763468,-122.480646
1972,KENTUCKY FRIED CHICKEN,4150 GEARY BLVD ,San Francisco,CA,94109,37.781128,-122.464072
1973,MY FAVORITE CAFE,2110 CLEMENT ST ,San Francisco,CA,94121,37.782169,-122.481942
1977,BURMA SUPERSTAR RESTAURANT,309 CLEMENT ST ,San Francisco,CA,94118,37.783004,-122.462539
1978,GOLDEN CHARIOT BAKERY & REST,3308 BALBOA ST ,San Francisco,CA,94121,37.775878,-122.494382
1983,FOUR STAR THEATRE - SNACK BAR,2200 CLEMENT ST ,San Francisco,CA,94118,37.782128,-122.482911
1989,PRESIDIO GOLF CLUB,8 PRESIDIO TERR ,San Francisco,CA,94118,37.788807,-122.460845
1991,SRI THAI CUISINE,4621 LINCOLN WAY ,San Francisco,CA,94122,37.764073,-122.507779
1992,GENEVA STEAK HOUSE,5130 MISSION ST ,San Francisco,CA,94112,37.716242,-122.441183
1994,EL POLLO SUPREMO,5210 MISSION ST ,San Francisco,CA,94112,37.715469,-122.441846
2002,PANDA EXPRESS,3251 20TH AVE 250H,San Francisco,CA,94132,37.728497,-122.475639
2004,ELAINE'S KITCHEN,434 BROADWAY ST ,San Francisco,CA,94133,37.798178,-122.404484
2007,BOCADILLOS,710 MONTGOMERY ST ,San Francisco,CA,94111,37.795893,-122.403277
2008,HOOK A COOK,PIER 39  BUILDING B  SPACE 1-3,San Francisco,CA,94133,37.786766,-122.461545
2012,"CHEESE STEAK SHOP, THE",1716 DIVISADERO ST ,San Francisco,CA,94115,37.785537,-122.439887
2016,EXTREME  PIZZA,1730 FILLMORE ST ,San Francisco,CA,94115,37.785657,-122.433147
2017,THE GROVE FILLMORE,2016 FILLMORE ST ,San Francisco,CA,94115,37.788147,-122.433637
2020,MONROE RESIDENCE CLUB,1870 SACRAMENTO ST ,San Francisco,CA,94109,37.791178,-122.423703
2027,SANPPO RESTAURANT,1702 POST ST ,San Francisco,CA,94115,37.785567,-122.430074
2031,KENMORE RESIDENCE CLUB,1570 SUTTER ST ,San Francisco,CA,94109,37.787017,-122.426234
2032,QUEEN ANNE HOTEL,1590 SUTTER ST ,San Francisco,CA,94109,37.786988,-122.426464
2035,ISUMIYA,1581 WEBSTER ST ,San Francisco,CA,94115,37.785227,-122.431472
2039,VIA VENETO,2244 FILLMORE ST ,San Francisco,CA,94115,37.790437,-122.434097
2040,KOJI OSAKA YA,1737 POST ST,San Francisco,CA,94115,37.785457,-122.430317
